home_score,away_score,home_team,away_team,date,win_score,lost_score
22,0,Cornell,Michigan,1894-11-03T00:00:00.000Z,22,0
66,0,Illinois,Northwestern,1894-11-03T00:00:00.000Z,66,0
6,10,Chicago,Purdue,1894-11-03T00:00:00.000Z,10,6
0,46,Beloit College,Wisconsin,1894-11-03T00:00:00.000Z,46,0
0,44,UMass,Worcester Polytechnic,1894-11-03T00:00:00.000Z,44,0
16,0,UMass,Williston,1894-11-10T00:00:00.000Z,16,0
12,22,Kansas,Michigan,1894-11-10T00:00:00.000Z,22,12
40,0,Minnesota,Beloit College,1894-11-10T00:00:00.000Z,40,0
10,0,Navy,Lehigh,1894-11-11T00:00:00.000Z,10,0
14,6,Michigan,Oberlin,1894-11-17T00:00:00.000Z,14,6
2,22,Illinois,Purdue,1894-11-17T00:00:00.000Z,22,2
6,0,Wisconsin,Minnesota,1894-11-17T00:00:00.000Z,6,0
10,20,Syracuse,Union (NY),1894-11-21T00:00:00.000Z,20,10
0,36,Northwestern,Chicago,1894-11-24T00:00:00.000Z,36,0
14,18,Illinois,Indianapolis Artillery,1894-11-24T00:00:00.000Z,18,14
12,4,Michigan,Cornell,1894-11-24T00:00:00.000Z,12,4
0,44,Wabash College,Purdue,1894-11-24T00:00:00.000Z,44,0
10,0,Illinois,Pastime A.C.,1894-11-29T00:00:00.000Z,10,0
4,6,Chicago,Michigan,1894-11-29T00:00:00.000Z,6,4
0,28,DePauw,Purdue,1894-11-29T00:00:00.000Z,28,0
4,24,Stanford,Chicago,1894-12-25T00:00:00.000Z,24,4
12,0,Stanford,Chicago,1894-12-29T00:00:00.000Z,12,0
12,10,Butte A.C.,Iowa State,1895-09-15T00:00:00.000Z,12,10
12,6,Wisconsin,Northwestern,1895-09-21T00:00:00.000Z,12,6
8,0,Cornell,Syracuse,1895-09-26T00:00:00.000Z,8,0
6,0,Purdue,Iowa State,1895-09-26T00:00:00.000Z,6,0
42,0,Amherst College,UMass,1895-09-28T00:00:00.000Z,42,0
0,36,Northwestern,Iowa State,1895-09-28T00:00:00.000Z,36,0
0,25,Rutgers,Lehigh,1895-09-28T00:00:00.000Z,25,0
0,20,Minneapolis Central High,Minnesota,1895-09-28T00:00:00.000Z,20,0
28,6,Wisconsin,Iowa State,1895-09-30T00:00:00.000Z,28,6
16,0,Northwestern,Evanston High,1895-10-03T00:00:00.000Z,16,0
50,0,Army,Trinity (CT),1895-10-05T00:00:00.000Z,50,0
4,6,Minnesota,Grinnell,1895-10-05T00:00:00.000Z,6,4
48,0,Illinois,Wabash College,1895-10-05T00:00:00.000Z,48,0
34,0,Michigan,Michigan Military Academy,1895-10-05T00:00:00.000Z,34,0
34,6,Northwestern,Beloit College,1895-10-05T00:00:00.000Z,34,6
0,0,Penn State,Cornell,1895-10-05T00:00:00.000Z,0,0
22,0,Princeton,Rutgers,1895-10-05T00:00:00.000Z,22,0
28,0,Tufts,Boston College,1895-10-05T00:00:00.000Z,28,0
0,26,UMass,Wesleyan (CT),1895-10-05T00:00:00.000Z,26,0
32,4,Wisconsin,Armour,1895-10-05T00:00:00.000Z,32,4
36,0,Princeton,Virginia,1895-10-09T00:00:00.000Z,36,0
8,0,Chicago A.C.,Illinois,1895-10-12T00:00:00.000Z,8,0
0,4,Army,Harvard,1895-10-12T00:00:00.000Z,4,0
0,6,Sioux City A.C.,Iowa State,1895-10-12T00:00:00.000Z,6,0
42,0,Michigan,Detroit A.C.,1895-10-12T00:00:00.000Z,42,0
0,6,Minneapolis Boat Club,Minnesota,1895-10-12T00:00:00.000Z,6,0
44,0,Northwestern,Armour,1895-10-12T00:00:00.000Z,44,0
32,0,Purdue,Kentucky,1895-10-12T00:00:00.000Z,32,0
0,22,UMass,Trinity (CT),1895-10-12T00:00:00.000Z,22,0
26,5,Wisconsin,Lake Forest,1895-10-12T00:00:00.000Z,26,5
35,0,Army,Tufts,1895-10-19T00:00:00.000Z,35,0
79,0,Illinois,Illinois College,1895-10-19T00:00:00.000Z,79,0
64,0,Michigan,Adelbert,1895-10-19T00:00:00.000Z,64,0
24,0,Minnesota,Iowa State,1895-10-19T00:00:00.000Z,24,0
16,6,Missouri,Purdue,1895-10-19T00:00:00.000Z,16,6
6,22,Chicago,Northwestern,1895-10-19T00:00:00.000Z,22,6
54,0,Pennsylvania,Virginia,1895-10-19T00:00:00.000Z,54,0
10,28,Syracuse,Williams,1895-10-19T00:00:00.000Z,28,10
14,4,Wisconsin,Grinnell,1895-10-19T00:00:00.000Z,14,4
16,4,Worcester Polytechnic,UMass,1895-10-19T00:00:00.000Z,16,4
6,0,Army,Dartmouth,1895-10-26T00:00:00.000Z,6,0
10,10,Illinois,Wisconsin,1895-10-26T00:00:00.000Z,10,10
6,0,UMass,Pittsfield A.C.,1895-10-26T00:00:00.000Z,6,0
40,0,Michigan,Lake Forest,1895-10-26T00:00:00.000Z,40,0
6,10,Chicago,Minnesota,1895-10-26T00:00:00.000Z,10,6
0,24,Iowa,Iowa State,1895-10-28T00:00:00.000Z,24,0
16,4,Purdue,Minnesota,1895-10-29T00:00:00.000Z,16,4
52,0,Lafayette,Rutgers,1895-10-30T00:00:00.000Z,52,0
24,0,Northwestern,Lake Forest,1895-10-31T00:00:00.000Z,24,0
22,12,Chicago,Wisconsin,1895-11-02T00:00:00.000Z,22,12
38,0,Illinois,Lake Forest,1895-11-02T00:00:00.000Z,38,0
42,0,Michigan,Oberlin,1895-11-02T00:00:00.000Z,42,0
0,40,Macalester,Minnesota,1895-11-02T00:00:00.000Z,40,0
6,24,Purdue,Northwestern,1895-11-02T00:00:00.000Z,24,6
14,10,Williston,UMass,1895-11-02T00:00:00.000Z,14,10
8,28,Army,Yale,1895-11-02T00:00:00.000Z,28,8
4,0,Harvard,Michigan,1895-11-09T00:00:00.000Z,4,0
22,18,Missouri,Northwestern,1895-11-09T00:00:00.000Z,22,18
35,4,Pennsylvania,Penn State,1895-11-09T00:00:00.000Z,35,4
16,0,Army,Union (NY),1895-11-16T00:00:00.000Z,16,0
0,6,Northwestern,Chicago,1895-11-16T00:00:00.000Z,6,0
4,6,Navy,Lehigh,1895-11-16T00:00:00.000Z,6,4
12,10,Michigan,Purdue,1895-11-16T00:00:00.000Z,12,10
14,10,Minnesota,Wisconsin,1895-11-16T00:00:00.000Z,14,10
26,0,Army,Brown,1895-11-23T00:00:00.000Z,26,0
38,4,Illinois,Northwestern,1895-11-23T00:00:00.000Z,38,4
20,0,Michigan,Minnesota,1895-11-23T00:00:00.000Z,20,0
0,12,Chicago,Michigan,1895-11-28T00:00:00.000Z,12,0
14,0,Minnesota,Minnesota Alumni,1895-11-28T00:00:00.000Z,14,0
6,2,Purdue,Illinois,1895-11-28T00:00:00.000Z,6,2
0,34,Minneapolis South High,Minnesota,1896-09-19T00:00:00.000Z,34,0
0,50,Minneapolis Central High,Minnesota,1896-09-26T00:00:00.000Z,50,0
40,0,Penn State,Gettysburg,1896-09-26T00:00:00.000Z,40,0
20,0,Northwestern,Englewood High,1896-10-01T00:00:00.000Z,20,0
27,0,Army,Tufts,1896-10-03T00:00:00.000Z,27,0
22,0,Cornell,Syracuse,1896-10-03T00:00:00.000Z,22,0
38,0,Illinois,Lake Forest,1896-10-03T00:00:00.000Z,38,0
18,0,Michigan,Eastern Michigan,1896-10-03T00:00:00.000Z,18,0
16,6,Minnesota,Carleton,1896-10-03T00:00:00.000Z,16,6
4,0,Northwestern,Chicago A.C.,1896-10-03T00:00:00.000Z,4,0
10,4,Penn State,Pittsburgh,1896-10-03T00:00:00.000Z,10,4
44,0,Princeton,Rutgers,1896-10-03T00:00:00.000Z,44,0
36,0,Purdue,Greer,1896-10-03T00:00:00.000Z,36,0
42,0,Northwestern,Armour,1896-10-07T00:00:00.000Z,42,0
0,8,Navy,Pennsylvania,1896-10-07T00:00:00.000Z,8,0
6,6,Beloit College,Northwestern,1896-10-10T00:00:00.000Z,6,6
6,0,Chicago,Iowa,1896-10-10T00:00:00.000Z,6,0
70,4,Illinois,Knox College,1896-10-10T00:00:00.000Z,70,4
44,0,Michigan,Grand Rapids High,1896-10-10T00:00:00.000Z,44,0
12,0,Minnesota,Grinnell,1896-10-10T00:00:00.000Z,12,0
49,0,Navy,Franklin & Marshall,1896-10-10T00:00:00.000Z,49,0
8,0,Penn State,Dickinson,1896-10-10T00:00:00.000Z,8,0
32,4,Purdue,Rush Medical,1896-10-10T00:00:00.000Z,32,4
22,8,Tufts,Boston College,1896-10-10T00:00:00.000Z,22,8
34,0,Wisconsin,Lake Forest,1896-10-10T00:00:00.000Z,34,0
0,18,Notre Dame,Chicago,1896-10-14T00:00:00.000Z,18,0
44,0,Lehigh,Rutgers,1896-10-14T00:00:00.000Z,44,0
20,0,Pennsylvania,Virginia,1896-10-14T00:00:00.000Z,20,0
18,0,Wisconsin,Madison High,1896-10-14T00:00:00.000Z,18,0
0,18,West Virginia,Lafayette,1896-10-15T00:00:00.000Z,18,0
28,0,Michigan,Physicians & Surgeons,1896-10-15T00:00:00.000Z,28,0
0,6,West Virginia,Lafayette,1896-10-16T00:00:00.000Z,6,0
10,0,Illinois,Missouri,1896-10-17T00:00:00.000Z,10,0
0,34,West Virginia,Lafayette,1896-10-17T00:00:00.000Z,34,0
66,0,Michigan,Lake Forest,1896-10-17T00:00:00.000Z,66,0
14,0,Minnesota,Purdue,1896-10-17T00:00:00.000Z,14,0
50,0,Navy,St. John's (Maryland),1896-10-17T00:00:00.000Z,50,0
16,6,Northwestern,Physicians & Surgeons,1896-10-17T00:00:00.000Z,16,6
0,11,Army,Princeton,1896-10-17T00:00:00.000Z,11,0
6,24,Syracuse,Williams,1896-10-17T00:00:00.000Z,24,6
50,0,Wisconsin,Rush Medical,1896-10-17T00:00:00.000Z,50,0
22,6,Illinois,Oberlin,1896-10-21T00:00:00.000Z,22,6
48,0,Princeton,Virginia,1896-10-21T00:00:00.000Z,48,0
44,0,Army,Union (NY),1896-10-24T00:00:00.000Z,44,0
0,16,Purdue,Michigan,1896-10-24T00:00:00.000Z,16,0
18,6,Minnesota,Iowa State,1896-10-24T00:00:00.000Z,18,6
46,6,Northwestern,Chicago,1896-10-24T00:00:00.000Z,46,6
0,6,Navy,Pennsylvania Reserves,1896-10-24T00:00:00.000Z,6,0
39,0,Princeton,Penn State,1896-10-24T00:00:00.000Z,39,0
54,6,Wisconsin,Grinnell,1896-10-24T00:00:00.000Z,54,6
10,0,Bucknell,Penn State,1896-10-31T00:00:00.000Z,10,0
12,0,Chicago,Illinois,1896-10-31T00:00:00.000Z,12,0
40,0,Michigan,Lehigh,1896-10-31T00:00:00.000Z,40,0
8,0,Minnesota,Minnesota Alumni,1896-10-31T00:00:00.000Z,8,0
40,6,Navy,Rutgers,1896-10-31T00:00:00.000Z,40,6
0,6,Beloit College,Wisconsin,1896-10-31T00:00:00.000Z,6,0
2,16,Army,Yale,1896-10-31T00:00:00.000Z,16,2
4,6,Minnesota,Michigan,1896-11-07T00:00:00.000Z,6,4
24,10,Navy,Lehigh,1896-11-07T00:00:00.000Z,24,10
4,10,Illinois,Northwestern,1896-11-07T00:00:00.000Z,10,4
0,22,DePauw,Purdue,1896-11-07T00:00:00.000Z,22,0
12,12,Wesleyan (CT),Army,1896-11-07T00:00:00.000Z,12,12
24,0,Wisconsin,Chicago,1896-11-07T00:00:00.000Z,24,0
28,0,Carlisle,Cincinnati,1896-11-14T00:00:00.000Z,28,0
6,18,Northwestern,Chicago,1896-11-14T00:00:00.000Z,18,6
10,0,Michigan,Oberlin,1896-11-14T00:00:00.000Z,10,0
27,0,Pennsylvania,Penn State,1896-11-14T00:00:00.000Z,27,0
22,28,Notre Dame,Purdue,1896-11-14T00:00:00.000Z,28,22
8,6,Army,Brown,1896-11-21T00:00:00.000Z,8,6
48,5,Carlisle,Penn State,1896-11-21T00:00:00.000Z,48,5
28,0,Michigan,Wittenberg,1896-11-21T00:00:00.000Z,28,0
6,0,Wisconsin,Minnesota,1896-11-21T00:00:00.000Z,6,0
11,5,Navy,White Squadron,1896-11-23T00:00:00.000Z,11,5
4,4,Illinois,Purdue,1896-11-25T00:00:00.000Z,4,4
7,6,Chicago,Michigan,1896-11-26T00:00:00.000Z,7,6
6,18,Navy,Lafayette,1896-11-26T00:00:00.000Z,18,6
6,6,Wisconsin,Northwestern,1896-11-26T00:00:00.000Z,6,6
0,12,Kansas,Minnesota,1896-11-28T00:00:00.000Z,12,0
8,18,Wisconsin,Carlisle,1896-12-19T00:00:00.000Z,18,8
22,0,Minnesota,Minneapolis South High,1897-09-25T00:00:00.000Z,22,0
32,0,Penn State,Gettysburg,1897-09-25T00:00:00.000Z,32,0
6,0,Northwestern,Evanston High,1897-09-29T00:00:00.000Z,6,0
38,6,Army,Trinity (CT),1897-10-02T00:00:00.000Z,38,6
26,0,Illinois,Eureka,1897-10-02T00:00:00.000Z,26,0
24,0,Michigan,Eastern Michigan,1897-10-02T00:00:00.000Z,24,0
26,0,Minnesota,Macalester,1897-10-02T00:00:00.000Z,26,0
28,0,Purdue,Illinois State,1897-10-02T00:00:00.000Z,28,0
38,0,Virginia,Franklin & Marshall,1897-10-02T00:00:00.000Z,38,0
30,0,Wisconsin,Lake Forest,1897-10-02T00:00:00.000Z,30,0
24,0,Lafayette,Penn State,1897-10-02T00:00:00.000Z,24,0
16,0,Cornell,Syracuse,1897-10-03T00:00:00.000Z,16,0
0,12,Boston College,Tufts,1897-10-06T00:00:00.000Z,12,0
8,0,Wisconsin,Madison High,1897-10-06T00:00:00.000Z,8,0
53,0,Princeton,Rutgers,1897-10-06T00:00:00.000Z,53,0
6,0,Northwestern,Beloit College,1897-10-09T00:00:00.000Z,6,0
28,0,Wisconsin,Rush Medical,1897-10-09T00:00:00.000Z,28,0
48,6,Minnesota,Carleton,1897-10-09T00:00:00.000Z,48,6
6,0,Illinois,Physicians & Surgeons,1897-10-09T00:00:00.000Z,6,0
12,9,Army,Wesleyan (CT),1897-10-09T00:00:00.000Z,12,9
26,5,Trinity (CT),UMass,1897-10-09T00:00:00.000Z,26,5
0,0,Ohio Wesleyan,Michigan,1897-10-09T00:00:00.000Z,0,0
6,22,Purdue,Oberlin,1897-10-09T00:00:00.000Z,22,6
0,28,Navy,Princeton,1897-10-09T00:00:00.000Z,28,0
42,0,Pennsylvania,Virginia,1897-10-13T00:00:00.000Z,42,0
22,0,Navy,Pennsylvania Reserves,1897-10-13T00:00:00.000Z,22,0
34,0,Princeton,Penn State,1897-10-13T00:00:00.000Z,34,0
36,0,Illinois,Lake Forest,1897-10-16T00:00:00.000Z,36,0
6,12,Northwestern,Iowa,1897-10-16T00:00:00.000Z,12,6
36,0,Michigan,Ohio State,1897-10-16T00:00:00.000Z,36,0
6,0,Minnesota,Grinnell,1897-10-16T00:00:00.000Z,6,0
6,0,Navy,Princeton A.C.,1897-10-16T00:00:00.000Z,6,0
0,8,DePauw,Purdue,1897-10-16T00:00:00.000Z,8,0
18,5,Wesleyan (CT),UMass,1897-10-16T00:00:00.000Z,18,5
20,0,Wisconsin,Wisconsin-Platteville,1897-10-16T00:00:00.000Z,20,0
10,0,Harvard,Army,1897-10-16T00:00:00.000Z,10,0
24,0,Pennsylvania,Penn State,1897-10-20T00:00:00.000Z,24,0
10,12,Minnesota,Iowa State,1897-10-23T00:00:00.000Z,12,10
34,4,Illinois,Purdue,1897-10-23T00:00:00.000Z,34,4
21,6,Chicago,Northwestern,1897-10-23T00:00:00.000Z,21,6
30,0,Army,Tufts,1897-10-23T00:00:00.000Z,30,0
20,4,Amherst College,UMass,1897-10-23T00:00:00.000Z,20,4
29,0,Wisconsin,Madison High,1897-10-23T00:00:00.000Z,29,0
16,6,Michigan,Oberlin,1897-10-23T00:00:00.000Z,16,6
4,0,Navy,Penn State,1897-10-23T00:00:00.000Z,4,0
6,0,Northwestern,Physicians & Surgeons,1897-10-30T00:00:00.000Z,6,0
20,6,Purdue,Indiana,1897-10-30T00:00:00.000Z,20,6
6,6,Army,Yale,1897-10-30T00:00:00.000Z,6,6
12,18,Illinois,Chicago,1897-10-30T00:00:00.000Z,18,12
45,0,Cornell,Penn State,1897-10-30T00:00:00.000Z,45,0
0,39,Minnesota,Wisconsin,1897-10-30T00:00:00.000Z,39,0
34,4,Michigan,Purdue,1897-11-06T00:00:00.000Z,34,4
48,6,Army,Lehigh,1897-11-06T00:00:00.000Z,48,6
11,0,Wisconsin,Beloit College,1897-11-06T00:00:00.000Z,11,0
14,0,Northwestern,Rush Medical,1897-11-06T00:00:00.000Z,14,0
4,0,Navy,Virginia,1897-11-06T00:00:00.000Z,4,0
34,5,Chicago,Notre Dame,1897-11-06T00:00:00.000Z,34,5
64,0,Illinois,Knox College,1897-11-12T00:00:00.000Z,64,0
14,0,Michigan,Minnesota,1897-11-13T00:00:00.000Z,14,0
25,0,Northwestern,Northwestern Alumni,1897-11-13T00:00:00.000Z,25,0
38,0,Navy,Maryland-Baltimore,1897-11-13T00:00:00.000Z,38,0
27,4,Penn State,Bucknell,1897-11-13T00:00:00.000Z,27,4
18,4,Army,Stevens,1897-11-13T00:00:00.000Z,18,4
8,23,Chicago,Wisconsin,1897-11-13T00:00:00.000Z,23,8
30,12,Purdue,Missouri,1897-11-13T00:00:00.000Z,30,12
32,0,Michigan,Wittenberg,1897-11-20T00:00:00.000Z,32,0
6,23,Illinois,Carlisle,1897-11-20T00:00:00.000Z,23,6
42,0,Army,Brown,1897-11-20T00:00:00.000Z,42,0
28,6,Navy,Lehigh,1897-11-20T00:00:00.000Z,28,6
6,0,Purdue,Minnesota,1897-11-20T00:00:00.000Z,6,0
6,0,Wisconsin Alumni,Wisconsin,1897-11-20T00:00:00.000Z,6,0
10,0,Penn State,Bloomsburg,1897-11-20T00:00:00.000Z,10,0
0,6,Eureka,Illinois,1897-11-25T00:00:00.000Z,6,0
8,0,Navy,White Squadron,1897-11-25T00:00:00.000Z,8,0
0,0,Purdue Alumni,Purdue,1897-11-25T00:00:00.000Z,0,0
21,12,Chicago,Michigan,1897-11-25T00:00:00.000Z,21,12
0,22,Northwestern,Wisconsin,1897-11-25T00:00:00.000Z,22,0
0,10,Cincinnati,Carlisle,1897-11-25T00:00:00.000Z,10,0
6,0,Dickinson,Penn State,1897-11-25T00:00:00.000Z,6,0
34,0,Northwestern,Northwest Division High,1898-09-21T00:00:00.000Z,34,0
28,0,Cornell,Syracuse,1898-09-21T00:00:00.000Z,28,0
32,0,Minnesota,Carleton,1898-09-24T00:00:00.000Z,32,0
22,0,Northwestern,Englewood High,1898-09-24T00:00:00.000Z,22,0
47,0,Penn State,Gettysburg,1898-09-24T00:00:00.000Z,47,0
18,0,Northwestern,Hyde Park High,1898-09-28T00:00:00.000Z,18,0
18,0,Illinois,Illinois Wesleyan,1898-09-28T00:00:00.000Z,18,0
12,0,Lehigh,Rutgers,1898-09-28T00:00:00.000Z,12,0
40,0,Army,Tufts,1898-10-01T00:00:00.000Z,40,0
52,0,Wisconsin,Ripon,1898-10-01T00:00:00.000Z,52,0
6,11,Illinois,Physicians & Surgeons,1898-10-01T00:00:00.000Z,11,6
40,0,Pennsylvania,Penn State,1898-10-01T00:00:00.000Z,40,0
57,0,Northwestern,Dixon,1898-10-01T00:00:00.000Z,57,0
5,0,Minnesota Alumni,Minnesota,1898-10-01T00:00:00.000Z,5,0
21,0,Michigan,Eastern Michigan,1898-10-01T00:00:00.000Z,21,0
0,30,Syracuse,Cornell,1898-10-05T00:00:00.000Z,30,0
21,0,Wisconsin,Madison High,1898-10-05T00:00:00.000Z,21,0
27,8,Army,Wesleyan (CT),1898-10-08T00:00:00.000Z,27,8
6,0,Purdue Alumni,Purdue,1898-10-08T00:00:00.000Z,6,0
76,0,Wisconsin,Dixon,1898-10-08T00:00:00.000Z,76,0
38,0,Chicago,Iowa,1898-10-08T00:00:00.000Z,38,0
29,0,Michigan,Kenyon,1898-10-08T00:00:00.000Z,29,0
12,0,Minnesota,Rush Medical,1898-10-08T00:00:00.000Z,12,0
17,11,Northwestern,Beloit College,1898-10-08T00:00:00.000Z,17,11
0,5,Illinois,Notre Dame,1898-10-08T00:00:00.000Z,5,0
0,5,Lafayette,Penn State,1898-10-08T00:00:00.000Z,5,0
11,0,Navy,Bucknell,1898-10-08T00:00:00.000Z,11,0
39,0,Michigan,Michigan State,1898-10-12T00:00:00.000Z,39,0
22,6,Northwestern,Hahnemann Medical,1898-10-12T00:00:00.000Z,22,6
40,0,Pennsylvania,Virginia,1898-10-12T00:00:00.000Z,40,0
11,2,Northwestern,Physicians & Surgeons,1898-10-15T00:00:00.000Z,11,2
16,0,Illinois,DePauw,1898-10-15T00:00:00.000Z,16,0
6,16,Minnesota,Grinnell,1898-10-15T00:00:00.000Z,16,6
0,28,Army,Harvard,1898-10-15T00:00:00.000Z,28,0
42,0,Wisconsin,Rush Medical,1898-10-15T00:00:00.000Z,42,0
45,6,Penn State,Susquehanna,1898-10-15T00:00:00.000Z,45,6
0,30,Navy,Princeton,1898-10-15T00:00:00.000Z,30,0
18,0,Michigan,Western Reserve,1898-10-17T00:00:00.000Z,18,0
5,0,Northwestern,Chicago A.C.,1898-10-18T00:00:00.000Z,5,0
0,5,Haskell,Purdue,1898-10-18T00:00:00.000Z,5,0
23,5,Michigan,Case,1898-10-19T00:00:00.000Z,23,5
27,0,Cornell,Buffalo,1898-10-19T00:00:00.000Z,27,0
0,6,Minnesota,Iowa State,1898-10-22T00:00:00.000Z,6,0
16,11,Navy,Penn State,1898-10-22T00:00:00.000Z,16,11
15,0,Purdue,Haskell,1898-10-22T00:00:00.000Z,15,0
18,0,Army,Lehigh,1898-10-22T00:00:00.000Z,18,0
10,6,Illinois,Illinois Alumni,1898-10-22T00:00:00.000Z,10,6
34,5,Chicago,Northwestern,1898-10-22T00:00:00.000Z,34,5
17,0,Wisconsin,Beloit College,1898-10-22T00:00:00.000Z,17,0
6,5,Tufts,Boston College,1898-10-22T00:00:00.000Z,6,5
23,0,Michigan,Notre Dame,1898-10-23T00:00:00.000Z,23,0
5,0,Princeton,Penn State,1898-10-26T00:00:00.000Z,5,0
6,0,Brown,Boston College,1898-10-26T00:00:00.000Z,6,0
18,5,Duquesne A.C.,Penn State,1898-10-29T00:00:00.000Z,18,5
27,0,Northwestern,Lake Forest,1898-10-29T00:00:00.000Z,27,0
18,0,Navy,Lafayette,1898-10-29T00:00:00.000Z,18,0
29,0,Wisconsin,Minnesota,1898-10-29T00:00:00.000Z,29,0
0,10,Army,Yale,1898-10-29T00:00:00.000Z,10,0
12,0,Princeton,Virginia,1898-11-02T00:00:00.000Z,12,0
23,17,Illinois Alumni,Illinois,1898-11-04T00:00:00.000Z,23,17
5,5,Princeton,Army,1898-11-05T00:00:00.000Z,5,5
16,0,Penn State,Bucknell,1898-11-05T00:00:00.000Z,16,0
0,0,UMass,Amherst College,1898-11-05T00:00:00.000Z,0,0
15,0,Minnesota,North Dakota,1898-11-05T00:00:00.000Z,15,0
0,6,Boston College,MIT,1898-11-05T00:00:00.000Z,6,0
12,11,Wisconsin,Wisconsin Alumni,1898-11-05T00:00:00.000Z,12,11
52,5,Navy,Columbia A.C.,1898-11-05T00:00:00.000Z,52,5
17,0,Chicago,Purdue,1898-11-05T00:00:00.000Z,17,0
5,6,Northwestern,Michigan,1898-11-05T00:00:00.000Z,6,5
59,0,Wesleyan (CT),Rutgers,1898-11-12T00:00:00.000Z,59,0
14,0,Purdue,Indiana,1898-11-12T00:00:00.000Z,14,0
6,0,Chicago,Wisconsin,1898-11-12T00:00:00.000Z,6,0
6,5,Navy,Lehigh,1898-11-12T00:00:00.000Z,6,5
12,5,Michigan,Illinois,1898-11-12T00:00:00.000Z,12,5
17,6,Minnesota,Northwestern,1898-11-12T00:00:00.000Z,17,6
0,0,Armour,Northwestern,1898-11-19T00:00:00.000Z,0,0
0,11,Illinois,Carlisle,1898-11-19T00:00:00.000Z,11,0
6,11,Washington & Jefferson,Penn State,1898-11-19T00:00:00.000Z,11,6
0,0,Trinity (CT),Syracuse,1898-11-19T00:00:00.000Z,0,0
22,0,Wisconsin,Wisconsin-Whitewater,1898-11-19T00:00:00.000Z,22,0
22,0,Michigan,Beloit College,1898-11-19T00:00:00.000Z,22,0
0,6,Virginia,Navy,1898-11-19T00:00:00.000Z,6,0
34,0,Penn State,Dickinson,1898-11-24T00:00:00.000Z,34,0
11,12,Chicago,Michigan,1898-11-24T00:00:00.000Z,12,11
0,10,Purdue,Oberlin,1898-11-24T00:00:00.000Z,10,0
21,5,Navy,VMI,1898-11-24T00:00:00.000Z,21,5
11,10,Illinois,Minnesota,1898-11-24T00:00:00.000Z,11,10
0,47,Northwestern,Wisconsin,1898-11-24T00:00:00.000Z,47,0
36,5,Buffalo,Bucknell,1898-11-24T00:00:00.000Z,36,5
17,12,Cincinnati,Dartmouth,1898-11-24T00:00:00.000Z,17,12
0,23,Panora,Iowa State,1899-09-16T00:00:00.000Z,23,0
24,0,Northwestern,Northwestern Dental,1899-09-21T00:00:00.000Z,24,0
38,0,Penn State,Mansfield,1899-09-23T00:00:00.000Z,38,0
29,0,Northwestern,Englewood High,1899-09-23T00:00:00.000Z,29,0
20,0,Minnesota,Minneapolis Central High,1899-09-23T00:00:00.000Z,20,0
11,0,Holy Cross,UMass,1899-09-23T00:00:00.000Z,11,0
22,0,Iowa,Northern Iowa,1899-09-23T00:00:00.000Z,22,0
17,0,Cornell,Syracuse,1899-09-27T00:00:00.000Z,17,0
29,5,Notre Dame,Englewood High,1899-09-27T00:00:00.000Z,29,5
10,5,Purdue,Purdue Alumni,1899-09-30T00:00:00.000Z,10,5
11,0,Michigan,Hillsdale,1899-09-30T00:00:00.000Z,11,0
40,0,Penn State,Gettysburg,1899-09-30T00:00:00.000Z,40,0
6,0,Illinois,Illinois Wesleyan,1899-09-30T00:00:00.000Z,6,0
0,32,Cornell College (IA),Iowa State,1899-09-30T00:00:00.000Z,32,0
0,26,Rutgers,Columbia,1899-09-30T00:00:00.000Z,26,0
45,0,Wisconsin,Lake Forest,1899-09-30T00:00:00.000Z,45,0
18,0,Northwestern Alumni,Northwestern,1899-09-30T00:00:00.000Z,18,0
40,0,Notre Dame,Michigan State,1899-09-30T00:00:00.000Z,40,0
29,0,Minnesota,Macalester,1899-09-30T00:00:00.000Z,29,0
0,27,UMass,Wesleyan (CT),1899-09-30T00:00:00.000Z,27,0
22,0,Army,Tufts,1899-10-02T00:00:00.000Z,22,0
5,24,Lake Forest Academy,Northwestern,1899-10-04T00:00:00.000Z,24,5
23,6,Chicago,Notre Dame,1899-10-04T00:00:00.000Z,23,6
36,0,Wisconsin,Beloit College,1899-10-06T00:00:00.000Z,36,0
33,0,Iowa State,Nebraska,1899-10-06T00:00:00.000Z,33,0
10,0,Lehigh,Rutgers,1899-10-07T00:00:00.000Z,10,0
0,5,Navy,Princeton,1899-10-07T00:00:00.000Z,5,0
5,5,Iowa,Chicago,1899-10-07T00:00:00.000Z,5,5
16,0,Indiana,Rose-Hulman,1899-10-07T00:00:00.000Z,16,0
0,5,Knox College,Illinois,1899-10-07T00:00:00.000Z,5,0
6,0,Syracuse,Syracuse A.C.,1899-10-07T00:00:00.000Z,6,0
0,6,Northwestern,Rush Medical,1899-10-07T00:00:00.000Z,6,0
30,5,Purdue,Earlham,1899-10-07T00:00:00.000Z,30,5
40,0,Minnesota,Shattuck,1899-10-07T00:00:00.000Z,40,0
0,6,Army,Penn State,1899-10-07T00:00:00.000Z,6,0
17,0,UMass,Springfield,1899-10-07T00:00:00.000Z,17,0
26,0,Michigan,Albion,1899-10-07T00:00:00.000Z,26,0
0,18,Simpson College,Iowa State,1899-10-11T00:00:00.000Z,18,0
17,0,Michigan,Western Reserve,1899-10-11T00:00:00.000Z,17,0
33,6,Pennsylvania,Virginia,1899-10-11T00:00:00.000Z,33,6
